text_id, feature_id, feature_from_class, text_type, text_order, text_text
269,76,3,6,44,"9th_::_insect plague, scrying"
270,77,3,1,0,Land's Stride
271,77,3,2,1,"Starting at 6th level, moving through nonmagical difficult terrain costs you no extra movement. You can also pass through nonmagical plants without being slowed by them and without taking damage from them if they have thorns, spines, or a similar hazard."
272,77,3,2,2,"In addition, you have advantage on saving throws against plants that are magically created or manipulated to impede movement, such those created by the entangle spell."
273,78,3,1,0,Nature's Ward
274,78,3,2,1,"When you reach 10th level, you can't be charmed or frightened by elementals or fey, and you are immune to poison and disease."
275,79,3,1,0,Nature's Sanctuary
276,79,3,2,1,"When you reach 14th level, creatures of the natural world sense your connection to nature and become hesitant to attack you. When a beast or plant creature attacks you, that creature must make a Wisdom saving throw against your druid spell save DC. On a failed save, the creature must choose a different target, or the attack automatically misses. On a successful save, the creature is immune to this effect for 24 hours."
277,79,3,2,2,The creature is aware of this effect before it makes its attack against you.
278,80,4,0,0,Fighting Style
279,80,4,2,1,"You adopt a particular style of fighting as your specialty. Choose one of the following options. You can't take a Fighting Style option more than once, even if you later get to choose again."
280,81,4,1,0,Archery
281,81,4,2,1,You gain a +2 bonus to attack rolls you make with ranged weapons.
282,82,4,1,0,Defense
283,82,4,2,1,"While you are wearing armor, you gain a +1 bonus to AC."
284,83,4,1,0,Dueling
285,83,4,2,1,"When you are wielding a melee weapon in one hand and no other weapons, you gain a +2 bonus to damage rolls with that weapon."
286,84,4,1,0,Great Weapon Fighting
287,84,4,2,1,"When you roll a 1 or 2 on a damage die for an attack you make with a melee weapon that you are wielding with two hands, you can reroll the die and must use the new roll, even if the new roll is a 1 or a 2. The weapon must have the two-handed or versatile property for you to gain this benefit."
288,85,4,1,0,Protection
289,85,4,2,1,"When a creature you can see attacks a target other than you that is within 5 feet of you, you can use your reaction to impose disadvantage on the attack roll. You must be wielding a shield."
290,86,4,1,0,Two-Weapon Fighting
291,86,4,2,1,"When you engage in two-weapon fighting, you can add your ability modifier to the damage of the second attack."
292,87,4,0,0,Second Wind
293,87,4,2,1,"You have a limited well of stamina that you can draw on to protect yourself from harm. On your turn, you can use a bonus action to regain hit points equal to 1d10 + your fighter level. Once you use this feature, you must finish a short or long rest before you can use it again."
294,88,4,0,0,Action Surge
295,88,4,2,1,"Starting at 2nd level, you can push yourself beyond your normal limits for a moment. On your turn, you can take one additional action on top of your regular action and a possible bonus action."
296,88,4,2,2,"Once you use this feature, you must finish a short or long rest before you can use it again. Starting at 17th level, you can use it twice before a rest, but only once on the same turn."
297,89,4,0,0,Martial Archetype
298,89,4,2,1,"At 3rd level, you choose an archetype that you strive to emulate in your combat styles and techniques, such as Champion. The archetype you choose grants you features at 3rd level and again at 7th, 10th, 15th, and 18th level."
299,90,4,0,0,Ability Score Improvement
300,90,4,2,1,"When you reach 4th level, and again at 6th, 8th, 12th, 14th, 16th, and 19th level, you can increase one ability score of your choice by 2, or you can increase two ability scores of your choice by 1. As normal, you can't increase an ability score above 20 using this feature."
301,91,4,0,0,Extra Attack
302,91,4,2,1,"Beginning at 5th level, you can attack twice, instead of once, whenever you take the Attack action on your turn."
303,91,4,2,2,The number of attacks increases to three when you reach 11th level in this class and to four when you reach 20th level in this class.
304,92,4,0,0,Indomitable
305,92,4,2,1,"Beginning at 9th level, you can reroll a saving throw that you fail. If you do so, you must use the new roll, and you can't use this feature again until you finish a long rest."
306,92,4,2,2,You can use this feature twice between long rests starting at 13th level and three times between long rests starting at 17th level.
307,93,4,0,0,Champion
308,93,4,2,1,The archetypal Champion focuses on the development of raw physical power honed to deadly perfection. Those who model themselves on this archetype combine rigorous training with physical excellence to deal devastating blows.
309,94,4,1,0,Improved Critical
310,94,4,2,1,"Beginning when you choose this archetype at 3rd level, your weapon attacks score a critical hit on a roll of 19 or 20."
311,95,4,1,0,Remarkable Athlete
312,95,4,2,1,"Starting at 7th level, you can add half your proficiency bonus (round up) to any Strength, Dexterity, or Constitution check you make that doesn't already use your proficiency bonus."
313,95,4,2,2,"In addition, when you make a running long jump, the distance you can cover increases by a number of feet equal to your Strength modifier."
314,96,4,1,0,Additional Fighting Style
315,96,4,2,1,"At 10th level, you can choose a second option from the Fighting Style class feature."
316,97,4,1,0,Superior Critical
317,97,4,2,1,"Starting at 15th level, your weapon attacks score a critical hit on a roll of 18-20."
318,98,4,1,0,Survivor
319,98,4,2,1,"At 18th level, you attain the pinnacle of resilience in battle. At the start of each of your turns, you regain hit points equal to 5 + your Constitution modifier if you have no more than half of your hit points left. You don't gain this benefit if you have 0 hit points."
320,99,5,0,0,Unarmored Defense
321,99,5,2,1,"Beginning at 1st level, while you are wearing no armor and not wielding a shield, your AC equals 10 + your Dexterity modifier + your Wisdom modifier."
322,100,5,0,0,Martial Arts
323,100,5,2,1,"At 1st level, your practice of martial arts gives you mastery of combat styles that use unarmed strikes and monk weapons, which are shortswords and any simple melee weapons that don't have the two-handed or heavy property."
324,100,5,2,2,You gain the following benefits while you are unarmed or wielding only monk weapons and you aren't wearing armor or wielding a shield:
325,100,5,3,3,You can use Dexterity instead of Strength for the attack and damage rolls of your unarmed strikes and monk weapons.
326,100,5,3,4,"You can roll a d4 in place of the normal damage of your unarmed strike or monk weapon. This die changes as you gain monk levels, as shown in the Martial Arts column of the Monk table."
327,100,5,3,5,"When you use the Attack action with an unarmed strike or a monk weapon on your turn, you can make one unarmed strike as a bonus action. For example, if you take the Attack action and attack with a quarterstaff, you can also make an unarmed strike as a bonus action, assuming you haven't already taken a bonus action this turn."
328,100,5,2,6,"Certain monasteries use specialized forms of the monk weapons. For example, you might use a club that is two lengths of wood connected by a short chain (called a nunchaku) or a sickle with a shorter, straighter blade (called a kama). Whatever name you use for a monk weapon, you can use the game statistics provided for the weapon."
329,101,5,0,0,Ki
330,101,5,2,1,"Starting at 2nd level, your training allows you to harness the mystic energy of ki. Your access to this energy is represented by a number of ki points. Your monk level determines the number of points you have, as shown in the Ki Points column of the Monk table."
331,101,5,2,2,"You can spend these points to fuel various ki features. You start knowing three such features: Flurry of Blows, Patient Defense, and Step of the Wind. You learn more ki features as you gain levels in this class."
332,101,5,2,3,"When you spend a ki point, it is unavailable until you finish a short or long rest, at the end of which you draw all of your expended ki back into yourself. You must spend at least 30 minutes of the rest meditating to regain your ki points."
333,101,5,2,4,Some of your ki features require your target to make a saving throw to resist the feature's effects. The saving throw DC is calculated as follows:
334,101,5,2,5,<b>Ki save DC</b> = 8 + your proficiency bonus + your Wisdom modifier
335,102,5,1,0,Flurry of Blows
336,102,5,2,1,"Immediately after you take the Attack action on your turn, you can spend 1 ki point to make two unarmed strikes as a bonus action."
337,103,5,1,0,Patient Defense
338,103,5,2,1,You can spend 1 ki point to take the Dodge action as a bonus action on your turn.
339,104,5,1,0,Step of the Wind
340,104,5,2,1,"You can spend 1 ki point to take the Disengage or Dash action as a bonus action on your turn, and your jump distance is doubled for the turn."
341,105,5,0,0,Unarmored Movement
342,105,5,2,1,"Starting at 2nd level, your speed increases by 10 feet while you are not wearing armor or wielding a shield. This bonus increases when you reach certain monk levels, as shown in the Monk table."
343,105,5,2,2,"At 9th level, you gain the ability to move along vertical surfaces and across liquids on your turn without falling during the move."
344,106,5,0,0,Monastic Tradition
345,106,5,2,1,"When you reach 3rd level, you commit yourself to a monastic tradition, such as the Way of the Open Hand. Your tradition grants you features at 3rd level and again at 6th, 11th, and 17th level."
346,107,5,0,0,Deflect Missiles
347,107,5,2,1,"Starting at 3rd level, you can use your reaction to deflect or catch the missile when you are hit by a ranged weapon attack. When you do so, the damage you take from the attack is reduced by 1d10 + your Dexterity modifier + your monk level."
348,107,5,2,2,"If you reduce the damage to 0, you can catch the missile if it is small enough for you to hold in one hand and you have at least one hand free. If you catch a missile in this way, you can spend 1 ki point to make a ranged attack with the weapon or piece of ammunition you just caught, as part of the same reaction. You make this attack with proficiency, regardless of your weapon proficiencies, and the missile counts as a monk weapon for the attack, which has a normal range of 20 feet and a long range of 60 feet."
349,108,5,0,0,Ability Score Improvement
350,108,5,2,1,"When you reach 4th level, and again at 8th, 12th, 16th, and 19th level, you can increase one ability score of your choice by 2, or you can increase two ability scores of your choice by 1. As normal, you can't increase an ability score above 20 using this feature."
351,109,5,0,0,Slow Fall
352,109,5,2,1,"Beginning at 4th level, you can use your reaction when you fall to reduce any falling damage you take by an amount equal to five times your monk level."
353,110,5,0,0,Extra Attack
354,110,5,2,1,"Beginning at 5th level, you can attack twice, instead of once, whenever you take the Attack action on your turn."
355,111,5,0,0,Stunning Strike
356,111,5,2,1,"Starting at 5th level, you can interfere with the flow of ki in an opponent's body. When you hit another creature with a melee weapon attack, you can spend 1 ki point to attempt a stunning strike. The target must succeed on a Constitution saving throw or be stunned until the end of your next turn."
357,112,5,0,0,Ki-Empowered Strikes
358,112,5,2,1,"Starting at 6th level, your unarmed strikes count as magical for the purpose of overcoming resistance and immunity to nonmagical attacks and damage."
359,113,5,0,0,Evasion
360,113,5,2,1,"At 7th level, your instinctive agility lets you dodge out of the way of certain area effects, such as a blue dragon's lightning breath or a fireball spell. When you are subjected to an effect that allows you to make a Dexterity saving throw to take only half damage, you instead take no damage if you succeed on the saving throw, and only half damage if you fail."
361,114,5,0,0,Stillness of Mind
362,114,5,2,1,"Starting at 7th level, you can use your action to end one effect on yourself that is causing you to be charmed or frightened."
363,115,5,0,0,Purity of Body
364,115,5,2,1,"At 10th level, your mastery of the ki flowing through you makes you immune to disease and poison."
365,116,5,0,0,Tongue of the Sun and Moon
366,116,5,2,1,"Starting at 13th level, you learn to touch the ki of other minds so that you understand all spoken languages. Moreover, any creature that can understand a language can understand what you say."
367,117,5,0,0,Diamond Soul
368,117,5,2,1,"Beginning at 14th level, your mastery of ki grants you proficiency in all saving throws."
369,117,5,2,2,"Additionally, whenever you make a saving throw and fail, you can spend 1 ki point to reroll it and take the second result."
370,118,5,0,0,Timeless Body
371,118,5,2,1,"At 15th level, your ki sustains you so that you suffer none of the frailty of old age, and you can't be aged magically. You can still die of old age, however. In addition, you no longer need food or water."
372,119,5,0,0,Empty Body
373,119,5,2,1,"Beginning at 18th level, you can use your action to spend 4 ki points to become invisible for 1 minute. During that time, you also have resistance to all damage but force damage."
374,119,5,2,2,"Additionally, you can spend 8 ki points to cast the astral projection spell, without needing material components. When you do so, you can't take any other creatures with you."
375,120,5,0,0,Perfect Self
376,120,5,2,1,"At 20th level, when you roll for initiative and have no ki points remaining, you regain 4 ki points."
377,121,5,0,0,Way of the Open Hand
378,121,5,2,1,"Monks of the Way of the Open Hand are the ultimate masters of martial arts combat, whether armed or unarmed. They learn techniques to push and trip their opponents, manipulate ki to heal damage to their bodies, and practice advanced meditation that can protect them from harm."
379,122,5,1,0,Open Hand Technique
380,122,5,2,1,"Starting when you choose this tradition at 3rd level, you can manipulate your enemy's ki when you harness your own. Whenever you hit a creature with one of the attacks granted by your Flurry of Blows, you can impose one of the following effects on that target:"
381,122,5,3,2,It must succeed on a Dexterity saving throw or be knocked prone.
382,122,5,3,3,"It must make a Strength saving throw. If it fails, you can push it up to 15 feet away from you."
383,122,5,3,4,It can't take reactions until the end of your next turn.
384,123,5,1,0,Wholeness of Body
385,123,5,2,1,"At 6th level, you gain the ability to heal yourself. As an action, you can regain hit points equal to three times your monk level. You must finish a long rest before you can use this feature again."
386,124,5,1,0,Tranquility
387,124,5,2,1,"Beginning at 11th level, you can enter a special meditation that surrounds you with an aura of peace. At the end of a long rest, you gain the effect of a sanctuary spell that lasts until the start of your next long rest (the spell can end early as normal). The saving throw DC for the spell equals 8 + your Wisdom modifier + your proficiency bonus."
388,125,5,1,0,Quivering Palm
389,125,5,2,1,"At 17th level, you gain the ability to set up lethal vibrations in someone's body. When you hit a creature with an unarmed strike, you can spend 3 ki points to start these imperceptible vibrations, which last for a number of days equal to your monk level. The vibrations are harmless unless you use your action to end them. To do so, you and the target must be on the same plane of existence. When you use this action, the creature must make a Constitution saving throw. If it fails, it is reduced to 0 hit points. If it succeeds, it takes 10d10 necrotic damage."
390,125,5,2,2,You can have only one creature under the effect of this feature at a time. You can choose to end the vibrations harmlessly without using an action.
391,126,6,0,0,Divine Sense
392,126,6,2,1,"The presence of strong evil registers on your senses like a noxious odor, and powerful good rings like heavenly music in your ears. As an action, you can open your awareness to detect such forces. Until the end of your next turn, you know the location of any celestial, fiend, or undead within 60 feet of you that is not behind total cover. You know the type (celestial, fiend, or undead) of any being whose presence you sense, but not its identity (the vampire Count Strahd von Zarovich, for instance). Within the same radius, you also detect the presence of any place or object that has been consecrated or desecrated, as with the hallow spell."
393,126,6,2,2,"You can use this feature a number of times equal to 1 + your Charisma modifier. When you finish a long rest, you regain all expended uses."
394,127,6,0,0,Lay on Hands
395,127,6,2,1,"Your blessed touch can heal wounds. You have a pool of healing power that replenishes when you take a long rest. With that pool, you can restore a total number of hit points equal to your paladin level x 5."
396,127,6,2,2,"As an action, you can touch a creature and draw power from the pool to restore a number of hit points to that creature, up to the maximum amount remaining in your pool."
397,127,6,2,3,"Alternatively, you can expend 5 hit points from your pool of healing to cure the target of one disease or neutralize one poison affecting it. You can cure multiple diseases and neutralize multiple poisons with a single use of Lay on Hands, expending hit points separately for each one."
398,127,6,2,4,This feature has no effect on undead and constructs.
399,128,6,0,0,Fighting Style
400,128,6,2,1,"At 2nd level, you adopt a style of fighting as your specialty. Choose one of the following options. You can't take a Fighting Style option more than once, even if you later get to choose again."
401,129,6,1,0,Defense
402,129,6,2,1,"While you are wearing armor, you gain a +1 bonus to AC."
403,130,6,1,0,Dueling
404,130,6,2,1,"When you are wielding a melee weapon in one hand and no other weapons, you gain a +2 bonus to damage rolls with that weapon."
405,131,6,1,0,Great Weapon Fighting
406,131,6,2,1,"When you roll a 1 or 2 on a damage die for an attack you make with a melee weapon that you are wielding with two hands, you can reroll the die and must use the new roll. The weapon must have the two-handed or versatile property for you to gain this benefit."
407,132,6,1,0,Protection
408,132,6,2,1,"When a creature you can see attacks a target other than you that is within 5 feet of you, you can use your reaction to impose disadvantage on the attack roll. You must be wielding a shield."
409,133,6,0,0,Spellcasting
410,133,6,2,1,"By 2nd level, you have learned to draw on divine magic through meditation and prayer to cast spells as a cleric does."
411,134,6,1,0,Preparing and Casting Spells
412,134,6,2,1,"The Paladin table shows how many spell slots you have to cast your spells. To cast one of your paladin spells of 1st level or higher, you must expend a slot of the spell's level or higher. You regain all expended spell slots when you finish a long rest."
413,134,6,2,2,"You prepare the list of paladin spells that are available for you to cast, choosing from the paladin spell list. When you do so, choose a number of paladin spells equal to your Charisma modifier + half your paladin level, rounded down (minimum of one spell). The spells must be of a level for which you have spell slots."
414,134,6,2,3,"For example, if you are a 5th-level paladin, you have four 1st-level and two 2nd-level spell slots. With a Charisma of 14, your list of prepared spells can include four spells of 1st or 2nd level, in any combination. If you prepare the 1st-level spell cure wounds, you can cast it using a 1st-level or a 2nd-level slot. Casting the spell doesn't remove it from your list of prepared spells."
415,134,6,2,4,You can change your list of prepared spells when you finish a long rest. Preparing a new list of paladin spells requires time spent in prayer and meditation: at least 1 minute per spell level for each spell on your list.
416,135,6,1,0,Spellcasting Ability
417,135,6,2,1,"Charisma is your spellcasting ability for your paladin spells, since their power derives from the strength of your convictions. You use your Charisma whenever a spell refers to your spellcasting ability. In addition, you use your Charisma modifier when setting the saving throw DC for a paladin spell you cast and when making an attack roll with one."
418,135,6,2,2,<b>Spell save DC</b> = 8 + your proficiency bonus + your Charisma modifier.
419,135,6,2,3,<b>Spell attack modifier</b> = your proficiency bonus + your Charisma modifier.
420,136,6,1,0,Ritual Casting
421,136,6,2,1,You can any paladin spell you know as a ritual if that spell has the ritual tag.
422,137,6,1,0,Spellcasting Focus
423,137,6,2,1,You can use a holy symbol as a spellcasting focus for your paladin spells.
424,138,6,0,0,Divine Smite
425,138,6,2,1,"Starting at 2nd level, when you hit a creature with a melee weapon attack, you can expend one spell slot to deal radiant damage to the target, in addition to the weapon's damage. The extra damage is 2d8 for a 1st-level spell slot, plus 1d8 for each spell level higher than 1st, to a maximum of 5d8. The damage increases by 1d8 if the target is an undead or a fiend."
426,139,6,0,0,Divine Health
427,139,6,2,1,"By 3rd level, the divine magic flowing through you makes you immune to disease."
428,140,6,0,0,Sacred Oath
429,140,6,2,1,"When you reach 3rd level, you swear the oath that binds you as a paladin forever. Up to this time you have been in a preparatory stage, committed to the path but not yet sworn to it. Now you choose an oath, such as the Oath of Devotion."
430,140,6,2,2,"Your choice grants you features at 3rd level and again at 7th, 15th, and 20th level. Those features include oath spells and the Channel Divinity feature."
431,141,6,1,0,Oath Spells
432,141,6,2,1,"Each oath has a list of associated spells. You gain access to these spells at the levels specified in the oath description. Once you gain access to an oath spell, you always have it prepared. Oath spells don't count against the number of spells you can prepare each day."
433,141,6,2,2,"If you gain an oath spell that doesn't appear on the paladin spell list, the spell is nonetheless a paladin spell for you."
434,142,6,1,0,Channel Divinity
435,142,6,2,1,Your oath allows you to channel divine energy to fuel magical effects. Each Channel Divinity option provided by your oath explains how to use it.
436,142,6,2,2,"When you use your Channel Divinity, you choose which option to use. You must then finish a short or long rest to use your Channel Divinity again."
437,142,6,2,3,"Some Channel Divinity effects require saving throws. When you use such an effect from this class, the DC equals your paladinSpell save DC."
438,143,6,0,0,Ability Score Improvement
439,143,6,2,1,"When you reach 4th level, and again at 8th, 12th, 16th, and 19th level, you can increase one ability score of your choice by 2, or you can increase two ability scores of your choice by 1. As normal, you can't increase an ability score above 20 using this feature."
440,144,6,0,0,Extra Attack
441,144,6,2,1,"Beginning at 5th level, you can attack twice, instead of once, whenever you take the Attack action on your turn."
442,145,6,0,0,Aura of Protection
443,145,6,2,1,"Starting at 6th level, whenever you or a friendly creature within 10 feet of you must make a saving throw, the creature gains a bonus to the saving throw equal to your Charisma modifier (with a minimum bonus of +1). You must be conscious to grant this bonus."
444,145,6,2,2,"At 18th level, the range of this aura increases to 30 feet."
445,146,6,0,0,Aura of Courage
446,146,6,2,1,"Starting at 10th level, you and friendly creatures within 10 feet of you can't be frightened while you are conscious."
447,146,6,2,2,"At 18th level, the range of this aura increases to 30 feet."
448,147,6,0,0,Improved Divine Smite
449,147,6,2,1,"By 11th level, you are so suffused with righteous might that all your melee weapon strikes carry divine power with them. Whenever you hit a creature with a melee weapon, the creature takes an extra 1d8 radiant damage. If you also use your Divine Smite with an attack, you add this damage to the extra damage of your Divine Smite."
450,148,6,0,0,Cleansing Touch
451,148,6,2,1,"Beginning at 14th level, you can use your action to end one spell on yourself or on one willing creature that you touch."
452,148,6,2,2,You can use this feature a number of times equal to your Charisma modifier (a minimum of once). You regain expended uses when you finish a long rest.
453,149,6,0,0,Oath of Devotion
454,149,6,2,1,"The Oath of Devotion binds a paladin to the loftiest ideals of justice, virtue, and order. Sometimes called cavaliers, white knights, or holy warriors, these paladins meet the ideal of the knight in shining armor, acting with honor in pursuit of justice and the greater good. They hold themselves to the highest standards of conduct, and some, for better or worse, hold the rest of the world to the same standards. Many who swear this oath are devoted to gods of law and good and use their gods' tenets as the measure of their devotion. They hold angels-the perfect servants of good-as their ideals, and incorporate images of angelic wings into their helmets or coats of arms."
455,150,6,1,0,Tenets of Devotion
456,150,6,2,1,"Though the exact words and strictures of the Oath of Devotion vary, paladins of this oath share these tenets."
457,150,6,3,2,<b>Honesty.</b> Don't lie or cheat. Let your word be your promise.
458,150,6,3,3,"<b>Courage.</b> Never fear to act, though caution is wise."
459,150,6,3,4,"<b>Compassion.</b> Aid others, protect the weak, and punish those who threaten them. Show mercy to your foes, but temper it with wisdom."
460,150,6,3,5,"<b>Honor.</b> Treat others with fairness, and let your honorable deeds be an example to them. Do as much good as possible while causing the least amount of harm."
461,150,6,3,6,"<b>Duty.</b> Be responsible for your actions and their consequences, protect those entrusted to your care, and obey those who have just authority over you."
462,151,6,1,0,Oath Spells
463,151,6,2,1,You gain oath spells at the paladin levels listed. Oath of Devotion Spells
464,151,6,4,2,Paladin
465,151,6,5,3,Level_::_Spells
466,151,6,6,4,"3rd_::_protection from evil and good, sanctuary"
467,151,6,6,5,"5th_::_lesser restoration, zone of truth"
468,151,6,6,6,"9th_::_beacon of hope, dispel magic"
469,151,6,6,7,"13th_::_freedom of movement, guardian of faith"
470,151,6,6,8,"17th_::_commune, flame strike"
471,152,6,1,0,Channel Divinity
472,152,6,2,1,"When you take this oath at 3rd level, you gain the following two Channel Divinity options."
473,152,6,2,2,"<b>Sacred Weapon.</b> As an action, you can imbue one weapon that you are holding with positive energy, using your Channel Divinity. For 1 minute, you add your Charisma modifier to attack rolls made with that weapon (with a minimum bonus of +1). The weapon also emits bright light in a 20-foot radius and dim light 20 feet beyond that. If the weapon is not already magical, it becomes magical for the duration."
474,152,6,2,3,"You can end this effect on your turn as part of any other action. If you are no longer holding or carrying this weapon, or if you fall unconscious, this effect ends."
475,152,6,2,4,"<b>Turn the Unholy.</b> As an action, you present your holy symbol and speak a prayer censuring fiends and undead, using your Channel Divinity. Each fiend or undead that can see or hear you within 30 feet of you must make a Wisdom saving throw. If the creature fails its saving throw, it is turned for 1 minute or until it takes damage."
476,152,6,2,5,"A turned creature must spend its turns trying to move as far away from you as it can, and it can't willingly move to a space within 30 feet of you. It also can't take reactions. For its action, it can use only the Dash action or try to escape from an effect that prevents it from moving. If there's nowhere to move, the creature can use the Dodge action."
477,153,6,1,0,Aura of Devotion
478,153,6,2,1,"Starting at 7th level, you and friendly creatures within 10 feet of you can't be charmed while you are conscious."
479,153,6,2,2,"At 18th level, the range of this aura increases to 30 feet."
480,154,6,1,0,Purity of Spirit
481,154,6,2,1,"Beginning at 15th level, you are always under the effects of a protection from evil and good spell."
482,155,6,1,0,Holy Nimbus
483,155,6,2,1,"At 20th level, as an action, you can emanate an aura of sunlight. For 1 minute, bright light shines from you in a 30-foot radius, and dim light shines 30 feet beyond that."
484,155,6,2,2,"Whenever an enemy creature starts its turn in the bright light, the creature takes 10 radiant damage. In addition, for the duration, you have advantage on saving throws against spells cast by fiends or undead."
485,155,6,2,3,"Once you use this feature, you can't use it again until you finish a long rest."
486,156,7,0,0,Nature's Hunter
487,156,7,2,1,"Beginning at 1st level, Rangers are in tune with the magic of nature, and are supernaturally skilled at both tracking and hunting down their targets. You know the Hunter's Mark and Druidcraft cantrips."
488,157,7,0,0,Well Travelled
489,157,7,2,1,Rangers typically have a history of travelling all over the world (or at least studying it.) Choose one of your skill proficiencies. Your proficiency bonus is doubled for any ability check you make that uses the chosen skill.
490,157,7,2,2,"You can also speak, read, and write two additional languages."
491,158,7,0,0,Fighting Style
492,158,7,2,1,"At 2nd level, you adopt a particular style of fighting as your specialty. Choose one of the following options. You can't take a Fighting Style option more than once, even if you later get to choose again."
493,159,7,1,0,Archery
494,159,7,2,1,You gain a +2 bonus to attack rolls you make with ranged weapons.
495,160,7,1,0,Defense
496,160,7,2,1,"While you are wearing armor, you gain a +1 bonus to AC."
497,161,7,1,0,Dueling
498,161,7,2,1,"When you are wielding a melee weapon in one hand and no other weapons, you gain a +2 bonus to damage rolls with that weapon."
499,162,7,1,0,Two-Weapon Fighting
500,162,7,2,1,"When you engage in two-weapon fighting, you can add your ability modifier to the damage of the second attack."
501,163,7,0,0,Spellcasting
502,163,7,2,1,"By the time you reach 2nd level, you have learned to use the magical essence of nature to cast spells, much as a druid does."
503,164,7,1,0,Spell Slots
504,164,7,2,1,"The Ranger table shows how many spell slots you have to cast your spells of 1st level and higher. To cast one of these spells, you must expend a slot of the spell's level or higher. You regain all expended spell slots when you finish a long rest."
505,164,7,2,2,"For example, if you know the 1st-level spell animal friendship and have a 1st-level and a 2nd-level spell slot available, you can cast animal friendship using either slot."
506,165,7,1,0,Spells Known of Ist Level and Higher
507,165,7,2,1,You know two 1st-level spells of your choice from the ranger spell list.
508,165,7,2,2,"The Spells Known column of the Ranger table shows when you learn more ranger spells of your choice. Each of these spells must be of a level for which you have spell slots. For instance, when you reach 5th level in this class, you can learn one new spell of 1st or 2nd level."
509,165,7,2,3,"Additionally, when you gain a level in this class, you can choose one of the ranger spells you know and replace it with another spell from the ranger spell list, which also must be of a level for which you have spell slots."
510,166,7,1,0,Spellcasting Ability
511,166,7,2,1,"Wisdom is your spellcasting ability for your ranger spells, since your magic draws on your attunement to nature. You use your Wisdom whenever a spell refers to your spellcasting ability. In addition, you use your Wisdom modifier when setting the saving throw DC for a ranger spell you cast and when making an attack roll with one."
512,166,7,2,2,<b>Spell save DC</b> = 8 + your proficiency bonus + your Wisdom modifier.
513,166,7,2,3,<b>Spell attack modifier</b> = your proficiency bonus + your Wisdom modifier.
514,167,7,1,0,Ritual Casting
515,167,7,2,1,You can any ranger spell you know as a ritual if that spell has the ritual tag.
516,168,7,1,0,Spellcasting Focus
517,168,7,2,1,You can use a druidic focus (see Equipment) as a spellcasting focus for your ranger spells.
518,169,7,0,0,Ranger Archetype
519,169,7,2,1,"At 3rd level, you choose an archetype that you strive to emulate, such as the Hunter. Your choice grants you features at 3rd level and again at 7th, 11th, and 15th level."
520,170,7,0,0,Primeval Awareness
521,170,7,2,1,"Beginning at 3rd level, you can use your action and expend one ranger spell slot to focus your awareness on the region around you. For 1 minute per level of the spell slot you expend, you can sense whether the following types of creatures are present within 1 mile of you (or within up to 6 miles if you are in your favored terrain): aberrations, celestials, dragons, elementals, fey, fiends, and undead. This feature doesn't reveal the creatures' location or number."
522,171,7,0,0,Ability Score Improvement
523,171,7,2,1,"When you reach 4th level, and again at 8th, 12th, 16th, and 19th level, you can increase one ability score of your choice by 2, or you can increase two ability scores of your choice by 1. As normal, you can't increase an ability score above 20 using this feature."
524,172,7,0,0,Extra Attack
525,172,7,2,1,"Beginning at 5th level, you can attack twice, instead of once, whenever you take the Attack action on your turn."
526,173,7,0,0,Alert Hunter
527,173,7,2,1,"Beginning at 6th level, you have advantage on all  Pereption checks, and can't be surprised."
528,174,7,0,0,Improved Hunter's Mark
529,174,7,2,1,"At 6th level, when you cast the Hunter's Mark cantrip, it lasts for up to 8 hours."
530,175,7,0,0,Land's Stride
531,175,7,2,1,"Starting at 8th level, moving through nonmagical difficult terrain costs you no extra movement. You can also pass through nonmagical plants without being slowed by them and without taking damage from them if they have thorns, spines, or a similar hazard."
532,175,7,2,2,"In addition, you have advantage on saving throws against plants that are magically created or manipulated to impede movement, such those created by the entangle spell."
533,175,7,2,3,"Once you are camouflaged in this way, you can try to hide by pressing yourself up against a solid surface, such as a tree or wall, that is at least as tall and wide as you are. You gain a +10 bonus to Dexterity (Stealth) checks as long as you remain there without moving or taking actions. Once you move or take an action or a reaction, you must camouflage yourself again to gain this benefit."
534,176,7,0,0,Additional Fighting Style
535,176,7,2,1,"At 10th level, you can choose a second option from the Fighting Style class feature."
536,177,7,0,0,Greater Hunter's Mark
537,177,7,2,1,"Beginning at 10th level, when you cast Hunter's Mark, it now lasts for up to 24 hours."
538,178,7,0,0,Vanish
539,178,7,2,1,"Starting at 14th level, you can use the Hide action as a bonus action on your turn. Also, you can't be tracked by nonmagical means, unless you choose to leave a trail."
540,179,7,0,0,Feral Senses
541,179,7,2,1,"At 18th level, you gain preternatural senses that help you fight creatures you can't see. When you attack a creature you can't see, your inability to see it doesn't impose disadvantage on your attack rolls against it."
542,179,7,2,2,"You are also aware of the location of any invisible creature within 30 feet of you, provided that the creature isn't hidden from you and you aren't blinded or deafened."
543,180,7,0,0,Foe Slayer
544,180,7,2,1,"At 20th level, you become an unparalleled hunter of your enemies. Once on each of your turns, you can add your Wisdom modifier to the attack roll or the damage roll of an attack you make against one of your favored enemies. You can choose to use this feature before or after the roll, but before any effects of the roll are applied."
545,181,7,0,0,Hunter
546,181,7,2,1,"Emulating the Hunter archetype means accepting your place as a bulwark between civilization and the terrors of the wilderness. As you walk the Hunter's path, you learn specialized techniques for fighting the threats you face, from rampaging ogres and hordes of orcs to towering giants and terrifying dragons."
